,SCIAN,MUN,genero,ocupacion,edad_num,edad_cat,sector,escolaridad,informal,municipio
3065,16,39,F,trabajador,43,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,monterrey
3066,7,39,H,trabajador,20,"[18, 25)",Comercio,Carrera técnica o preparatoria,0,monterrey
3067,18,39,H,trabajador,66,"[65, 131)",Servicios,Primaria o Secundaria,1,monterrey
3068,18,39,F,trabajador,23,"[18, 25)",Servicios,Licenciatura,1,monterrey
3069,18,39,H,trabajador,21,"[18, 25)",Servicios,Carrera técnica o preparatoria,1,monterrey
3070,18,39,H,trabajador,21,"[18, 25)",Servicios,Carrera técnica o preparatoria,1,monterrey
3071,18,39,H,trabajador,23,"[18, 25)",Servicios,Primaria o Secundaria,1,monterrey
3072,19,39,H,trabajador,49,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,monterrey
3073,18,39,F,trabajador,23,"[18, 25)",Servicios,Licenciatura,1,monterrey
3074,5,48,H,trabajador,49,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,santa_catarina
3075,7,48,F,trabajador,43,"[25, 50)",Comercio,Carrera técnica o preparatoria,0,santa_catarina
3076,5,48,H,trabajador,22,"[18, 25)",Industria manufacturera,Licenciatura,0,santa_catarina
3077,5,48,F,trabajador,40,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,santa_catarina
3078,18,48,F,trabajador,20,"[18, 25)",Servicios,Carrera técnica o preparatoria,0,santa_catarina
3079,4,48,H,trabajador,38,"[25, 50)",Construcción,Primaria o Secundaria,0,santa_catarina
3080,5,48,H,trabajador,31,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,santa_catarina
3081,8,48,H,trabajador,16,"[15, 18)",Transporte y comunicaciones,Primaria o Secundaria,1,santa_catarina
3082,19,48,F,trabajador,62,"[60, 65)",Servicios,Sin Instrucción,1,santa_catarina
3083,19,48,F,trabajador,41,"[25, 50)",Servicios,Primaria o Secundaria,0,santa_catarina
3084,19,48,F,trabajador,44,"[25, 50)",Servicios,Primaria o Secundaria,0,santa_catarina
3085,5,48,H,trabajador,24,"[18, 25)",Industria manufacturera,Licenciatura,0,santa_catarina
3086,19,48,F,trabajador,25,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,santa_catarina
3087,5,48,H,trabajador,34,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,santa_catarina
3088,15,48,F,trabajador,39,"[25, 50)",Servicios,Licenciatura,0,santa_catarina
3089,7,48,F,independiente,64,"[60, 65)",Comercio,Sin Instrucción,1,santa_catarina
3090,8,48,H,independiente,36,"[25, 50)",Transporte y comunicaciones,Carrera técnica o preparatoria,1,santa_catarina
3091,20,18,F,trabajador,51,"[50, 60)",Gobierno,Licenciatura,0,garcia
3092,7,18,H,trabajador,23,"[18, 25)",Comercio,Carrera técnica o preparatoria,0,garcia
3093,9,18,F,trabajador,27,"[25, 50)",Otro,Licenciatura,0,garcia
3094,4,18,H,trabajador,23,"[18, 25)",Construcción,Carrera técnica o preparatoria,0,garcia
3095,19,18,H,trabajador,50,"[50, 60)",Servicios,Carrera técnica o preparatoria,0,garcia
3096,5,18,F,trabajador,41,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,garcia
3097,6,18,H,independiente,46,"[25, 50)",Comercio,Licenciatura,1,garcia
3098,16,18,F,independiente,38,"[25, 50)",Servicios,Licenciatura,0,garcia
3099,19,18,H,trabajador,44,"[25, 50)",Servicios,Primaria o Secundaria,0,garcia
3100,15,18,F,trabajador,34,"[25, 50)",Servicios,Postgrado,0,garcia
3101,5,18,H,trabajador,37,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,1,garcia
3102,5,6,H,trabajador,33,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,apodaca
3103,15,6,F,trabajador,36,"[25, 50)",Servicios,Licenciatura,0,apodaca
3104,6,6,H,trabajador,26,"[25, 50)",Comercio,Carrera técnica o preparatoria,0,apodaca
3105,8,6,H,independiente,40,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,apodaca
3106,20,6,F,trabajador,19,"[18, 25)",Gobierno,Licenciatura,0,apodaca
3107,8,6,H,trabajador,32,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,0,apodaca
3108,19,39,H,trabajador,59,"[50, 60)",Servicios,Licenciatura,0,monterrey
3109,15,39,H,trabajador,30,"[25, 50)",Servicios,Licenciatura,0,monterrey
3110,9,39,H,trabajador,50,"[50, 60)",Otro,Postgrado,0,monterrey
3111,4,26,H,independiente,59,"[50, 60)",Construcción,Primaria o Secundaria,1,guadalupe
3112,18,26,H,trabajador,47,"[25, 50)",Servicios,Primaria o Secundaria,0,guadalupe
3113,15,26,H,trabajador,39,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,guadalupe
3114,5,26,F,trabajador,44,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,guadalupe
3115,7,26,F,independiente,63,"[60, 65)",Comercio,Primaria o Secundaria,1,guadalupe
3116,6,26,H,trabajador,30,"[25, 50)",Comercio,Primaria o Secundaria,0,guadalupe
3117,7,26,F,independiente,26,"[25, 50)",Comercio,Primaria o Secundaria,1,guadalupe
3118,8,26,H,independiente,60,"[60, 65)",Transporte y comunicaciones,Primaria o Secundaria,1,guadalupe
3119,19,26,H,independiente,31,"[25, 50)",Servicios,Primaria o Secundaria,1,guadalupe
3120,7,26,H,trabajador,14,"[12, 15)",Comercio,Primaria o Secundaria,1,guadalupe
3121,5,26,F,trabajador,28,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,guadalupe
3122,5,26,H,trabajador,34,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,guadalupe
3123,7,26,F,independiente,35,"[25, 50)",Comercio,Primaria o Secundaria,1,guadalupe
3124,14,39,H,trabajador,35,"[25, 50)",Servicios,Licenciatura,0,monterrey
3125,15,39,F,trabajador,37,"[25, 50)",Servicios,Licenciatura,0,monterrey
3126,5,39,H,trabajador,33,"[25, 50)",Industria manufacturera,Licenciatura,0,monterrey
3127,7,39,F,trabajador,30,"[25, 50)",Comercio,Carrera técnica o preparatoria,0,monterrey
3128,5,39,F,trabajador,47,"[25, 50)",Industria manufacturera,Licenciatura,0,monterrey
3129,5,39,H,trabajador,38,"[25, 50)",Industria manufacturera,Licenciatura,0,monterrey
3130,16,39,F,trabajador,26,"[25, 50)",Servicios,Licenciatura,0,monterrey
3131,5,39,H,trabajador,44,"[25, 50)",Industria manufacturera,Licenciatura,0,monterrey
3132,12,39,H,independiente,50,"[50, 60)",Servicios,Licenciatura,1,monterrey
3133,12,39,H,independiente,48,"[25, 50)",Servicios,Licenciatura,0,monterrey
3134,7,39,F,trabajador,20,"[18, 25)",Comercio,Carrera técnica o preparatoria,0,monterrey
3135,19,39,H,trabajador,47,"[25, 50)",Servicios,Licenciatura,0,monterrey
3136,8,39,H,independiente,36,"[25, 50)",Transporte y comunicaciones,Licenciatura,1,monterrey
3137,7,39,F,trabajador,22,"[18, 25)",Comercio,Licenciatura,0,monterrey
3138,8,39,H,independiente,59,"[50, 60)",Transporte y comunicaciones,Carrera técnica o preparatoria,0,monterrey
3139,10,39,F,trabajador,30,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,monterrey
3140,4,39,H,trabajador,31,"[25, 50)",Construcción,Primaria o Secundaria,1,monterrey
3141,7,39,F,independiente,49,"[25, 50)",Comercio,Primaria o Secundaria,1,monterrey
3142,7,39,H,independiente,47,"[25, 50)",Comercio,Primaria o Secundaria,1,monterrey
3143,6,46,H,trabajador,39,"[25, 50)",Comercio,Carrera técnica o preparatoria,0,san_nicolas
3144,17,46,F,trabajador,53,"[50, 60)",Servicios,Carrera técnica o preparatoria,0,san_nicolas
3145,5,46,H,trabajador,33,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,san_nicolas
3146,6,46,H,trabajador,30,"[25, 50)",Comercio,Licenciatura,0,san_nicolas
3147,10,46,H,trabajador,25,"[25, 50)",Servicios,Licenciatura,0,san_nicolas
3148,9,46,H,trabajador,36,"[25, 50)",Otro,Licenciatura,0,san_nicolas
3149,16,46,F,trabajador,35,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,san_nicolas
3150,14,46,F,trabajador,46,"[25, 50)",Servicios,Licenciatura,0,san_nicolas
3151,11,46,H,trabajador,20,"[18, 25)",Servicios,Licenciatura,0,san_nicolas
3152,9,46,H,trabajador,51,"[50, 60)",Otro,Carrera técnica o preparatoria,0,san_nicolas
3153,9,46,F,trabajador,55,"[50, 60)",Otro,Licenciatura,0,san_nicolas
3154,7,46,F,trabajador,22,"[18, 25)",Comercio,Licenciatura,0,san_nicolas
3155,6,46,H,trabajador,34,"[25, 50)",Comercio,Licenciatura,0,san_nicolas
3156,15,46,F,trabajador,28,"[25, 50)",Servicios,Licenciatura,0,san_nicolas
3157,8,46,F,trabajador,50,"[50, 60)",Transporte y comunicaciones,Primaria o Secundaria,0,san_nicolas
3158,14,6,F,trabajador,50,"[50, 60)",Servicios,Primaria o Secundaria,0,apodaca
3159,7,6,H,independiente,47,"[25, 50)",Comercio,Primaria o Secundaria,1,apodaca
3160,5,6,H,trabajador,21,"[18, 25)",Industria manufacturera,Primaria o Secundaria,1,apodaca
3161,5,6,H,trabajador,51,"[50, 60)",Industria manufacturera,Primaria o Secundaria,0,apodaca
3162,5,6,F,trabajador,50,"[50, 60)",Industria manufacturera,Primaria o Secundaria,0,apodaca
3163,11,6,H,trabajador,22,"[18, 25)",Servicios,Carrera técnica o preparatoria,0,apodaca
3164,9,6,H,trabajador,18,"[18, 25)",Otro,Carrera técnica o preparatoria,0,apodaca
3165,7,6,F,independiente,32,"[25, 50)",Comercio,Carrera técnica o preparatoria,1,apodaca
3166,7,6,H,independiente,39,"[25, 50)",Comercio,Primaria o Secundaria,1,apodaca
3167,7,26,H,independiente,56,"[50, 60)",Comercio,Primaria o Secundaria,0,guadalupe
3168,7,26,F,otro,56,"[50, 60)",Comercio,Primaria o Secundaria,1,guadalupe
3169,7,26,H,independiente,53,"[50, 60)",Comercio,Primaria o Secundaria,1,guadalupe
3170,6,26,F,trabajador,28,"[25, 50)",Comercio,Carrera técnica o preparatoria,0,guadalupe
3171,7,26,F,trabajador,21,"[18, 25)",Comercio,Carrera técnica o preparatoria,0,guadalupe
3172,17,26,H,trabajador,22,"[18, 25)",Servicios,Carrera técnica o preparatoria,0,guadalupe
3173,8,26,H,independiente,35,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,guadalupe
3174,18,26,F,trabajador,38,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,guadalupe
3175,18,26,H,trabajador,17,"[15, 18)",Servicios,Carrera técnica o preparatoria,0,guadalupe
3176,7,26,F,trabajador,64,"[60, 65)",Comercio,Primaria o Secundaria,1,guadalupe
3177,5,26,H,trabajador,34,"[25, 50)",Industria manufacturera,Licenciatura,0,guadalupe
3178,8,26,H,trabajador,31,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,guadalupe
3179,14,26,H,trabajador,55,"[50, 60)",Servicios,Carrera técnica o preparatoria,0,guadalupe
3180,5,26,F,trabajador,44,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,guadalupe
3181,4,26,H,independiente,42,"[25, 50)",Construcción,Primaria o Secundaria,1,guadalupe
3182,5,26,H,trabajador,44,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,guadalupe
3183,5,26,F,trabajador,21,"[18, 25)",Industria manufacturera,Primaria o Secundaria,0,guadalupe
3184,4,26,H,independiente,47,"[25, 50)",Construcción,Primaria o Secundaria,1,guadalupe
3185,5,26,F,trabajador,26,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,guadalupe
3186,5,26,H,trabajador,29,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,guadalupe
3187,4,26,F,independiente,44,"[25, 50)",Construcción,Primaria o Secundaria,1,guadalupe
3188,5,26,H,trabajador,25,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,guadalupe
3189,7,26,F,independiente,22,"[18, 25)",Comercio,Primaria o Secundaria,1,guadalupe
3190,8,31,H,independiente,45,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,juarez
3191,5,31,F,trabajador,46,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,juarez
3192,5,31,H,trabajador,20,"[18, 25)",Industria manufacturera,Primaria o Secundaria,0,juarez
3193,5,31,H,trabajador,52,"[50, 60)",Industria manufacturera,Carrera técnica o preparatoria,0,juarez
3194,15,31,F,trabajador,25,"[25, 50)",Servicios,Licenciatura,0,juarez
3195,7,31,H,trabajador,22,"[18, 25)",Comercio,Carrera técnica o preparatoria,0,juarez
3196,5,31,H,trabajador,47,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,juarez
3197,12,31,H,trabajador,41,"[25, 50)",Servicios,Licenciatura,0,juarez
3198,15,39,F,trabajador,48,"[25, 50)",Servicios,Primaria o Secundaria,1,monterrey
3199,5,39,F,trabajador,24,"[18, 25)",Industria manufacturera,Licenciatura,0,monterrey
3200,12,39,H,trabajador,34,"[25, 50)",Servicios,Licenciatura,0,monterrey
3201,12,39,F,trabajador,35,"[25, 50)",Servicios,Licenciatura,0,monterrey
3202,15,39,F,independiente,42,"[25, 50)",Servicios,Licenciatura,1,monterrey
3203,4,39,H,trabajador,65,"[65, 131)",Construcción,Primaria o Secundaria,0,monterrey
3204,18,39,H,trabajador,14,"[12, 15)",Servicios,Primaria o Secundaria,1,monterrey
3205,4,39,H,trabajador,35,"[25, 50)",Construcción,Primaria o Secundaria,0,monterrey
3206,18,39,H,trabajador,33,"[25, 50)",Servicios,Primaria o Secundaria,0,monterrey
3207,18,39,F,trabajador,35,"[25, 50)",Servicios,Primaria o Secundaria,1,monterrey
3208,7,39,F,independiente,64,"[60, 65)",Comercio,Primaria o Secundaria,1,monterrey
3209,11,39,F,trabajador,38,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,monterrey
3210,5,39,H,trabajador,30,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,monterrey
3211,4,39,H,trabajador,31,"[25, 50)",Construcción,Primaria o Secundaria,1,monterrey
3212,7,39,F,independiente,36,"[25, 50)",Comercio,Primaria o Secundaria,1,monterrey
3213,7,39,F,independiente,61,"[60, 65)",Comercio,Primaria o Secundaria,1,monterrey
3214,8,39,H,trabajador,54,"[50, 60)",Transporte y comunicaciones,Carrera técnica o preparatoria,0,monterrey
3215,18,39,F,trabajador,51,"[50, 60)",Servicios,Carrera técnica o preparatoria,1,monterrey
3216,7,39,H,trabajador,61,"[60, 65)",Comercio,Carrera técnica o preparatoria,0,monterrey
3217,19,39,F,independiente,60,"[60, 65)",Servicios,Carrera técnica o preparatoria,1,monterrey
3218,6,39,H,trabajador,27,"[25, 50)",Comercio,Licenciatura,0,monterrey
3219,12,39,H,trabajador,39,"[25, 50)",Servicios,Licenciatura,1,monterrey
3220,20,39,F,trabajador,56,"[50, 60)",Gobierno,Primaria o Secundaria,0,monterrey
3221,20,39,F,trabajador,18,"[18, 25)",Gobierno,Primaria o Secundaria,0,monterrey
3222,5,39,H,trabajador,21,"[18, 25)",Industria manufacturera,Primaria o Secundaria,0,monterrey
3223,21,39,F,trabajador,61,"[60, 65)",Otro,Primaria o Secundaria,1,monterrey
3224,5,39,H,trabajador,20,"[18, 25)",Industria manufacturera,Primaria o Secundaria,0,monterrey
3225,16,46,H,trabajador,28,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,san_nicolas
3226,7,46,F,trabajador,27,"[25, 50)",Comercio,Licenciatura,1,san_nicolas
3227,19,46,H,independiente,47,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,san_nicolas
3228,19,46,F,otro,47,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,san_nicolas
3229,20,46,F,otro,17,"[15, 18)",Gobierno,Carrera técnica o preparatoria,1,san_nicolas
3230,7,46,H,trabajador,29,"[25, 50)",Comercio,Licenciatura,0,san_nicolas
3231,5,46,F,trabajador,24,"[18, 25)",Industria manufacturera,Licenciatura,0,san_nicolas
3232,4,31,H,trabajador,59,"[50, 60)",Construcción,Primaria o Secundaria,0,juarez
3233,5,31,H,trabajador,41,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,juarez
3234,7,31,F,trabajador,18,"[18, 25)",Comercio,Carrera técnica o preparatoria,1,juarez
